comment,sadness,anger,confident,analytical
reverted 1 edit by [[special:contributions/124.180.248.168|124.180.248.168]]; movies are not canon. using [[wp:tw|tw]],0.0,0.0,0.0,0.551743
 canon law ,0.0,0.0,0.97759,0.0
wide angle problems not limited to digital; given that canon has implemented lp into new models a small rewording,0.0,0.0,0.0,0.908148
please no more non-canon references,0.0,0.0,0.0,0.882284
fixed canon in music sec. mistake,0.0,0.501901,0.0,0.0
fixed canon in music sec. mistake,0.0,0.0,0.0,0.976469
removed entire non-canon backstory...its not part of official star trek history therefore its irrelevant.,0.0,0.0,0.0,0.855825
 non-canon death  rm section detailing single-episode situation. we really dont need a paragraph from every episode.,0.0,0.621698,0.0,0.0
 non-canon death  rm section detailing single-episode situation. we really dont need a paragraph from every episode.,0.0,0.0,0.0,0.750021
 non-canon death  rm section detailing single-episode situation. we really dont need a paragraph from every episode.,0.0,0.0,0.952663,0.0
lets not bicker about canon,0.0,0.0,0.0,0.0
 apocryphal and non-canon  fix my mistake... named from ->named for,0.0,0.0,0.0,0.735673
additional info from national geographic september 2005 canon ad,0.0,0.0,0.0,0.724236
 george lucas and star wars canon ,0.0,0.0,0.0,0.620279
merged existing content from the [[canon wordtank]] article (now a redirect),0.0,0.0,0.0,0.703409
spike&dru is obviously canon cause james marsters wrote it. its like saying amber bensons story isnt canon.,0.0,0.0,0.848841,0.0
spike&dru is obviously canon cause james marsters wrote it. its like saying amber bensons story isnt canon.,0.0,0.0,0.0,0.736855
 pali canon texts  - reasserted initial ordering of layperson -> arahant; the gist of the sentence (see the start of sentence) is that no matter how far you progress you are bound by moral codes.,0.0,0.0,0.0,0.595347
 accepted canon  added cross reference that provides fuller explanation,0.0,0.0,0.0,0.901894
 harold blooms western canon  one may well ask this but wikipedia oughtnt unless we can find a source that does.,0.0,0.0,0.0,0.762356
 l-series lenses  removed claim that canon doesnt call the lenses luxury. link shows canon doing so on their own web site.,0.0,0.0,0.0,0.919449
replaced virgin with madonna in madonna with canon van der paele all sources i can find have it as this title,0.0,0.0,0.598602,0.0
can someone please make articles on these non canon slayers? it seems only india cohen has.,0.0,0.0,0.0,0.0
 story  changed cannon to canon. xd,0.0,0.0,0.0,0.0
 influences canon and legacy ,0.0,0.0,0.0,0.920855
added additional information in infobox from canon usa website,0.0,0.0,0.0,0.724236
per ohotmu jla/avengers is also canon in the marvel universe. also what is need is there for separate alternate reality and non-canon sections?,0.0,0.0,0.78945,0.0
reverted 1 edit by [[special:contributions/91.194.220.7|91.194.220.7]] identified as [[wp:vand|vandalism]] to last revision by [[user:canon|canon]]. using [[wp:tw|tw]],0.0,0.0,0.0,0.720783
added non-canon slayers as they are a relatively large part of the buffyverse and did some general tidying up - spelling grammar etc.,0.0,0.0,0.0,0.0
 characteristics  what sources varies? the canon plot shows exactly what happens if no actual source could be given it should not be here.,0.0,0.0,0.0,0.0
 campaigns  shiro is not an assassin. there is no in-game reference to his profession. inferences are not canon.,0.0,0.0,0.0,0.643758
house of m isnt canon. apocalypse showed in x-factor #68 (1990) that he could withstand a whisper from black bolt including attacks from the other inhumans and the x-factor.,0.0,0.0,0.0,0.0
canon not ganon. also corrected information about the dark world.,0.0,0.0,0.0,0.891222
 quick quotes quill  removed non-canon statement,0.0,0.0,0.0,0.842108
added link to helpful guide for canon owners,0.0,0.0,0.0,0.825947
removed redundant comment from the note (canon link was established by enterprise),0.0,0.0,0.0,0.927842
 non-canon movie  rm unsourced speculation,0.0,0.0,0.0,0.0
a grammatical error was found in the 37th line of the definition of canon as it applies to music. the latin abbreviation i.e. meaning,0.0,0.629268,0.0,0.0
a grammatical error was found in the 37th line of the definition of canon as it applies to music. the latin abbreviation i.e. meaning,0.0,0.0,0.0,0.867256
correcting canon law (catholic church) links using [[wikipedia:autowikibrowser|awb]],0.0,0.0,0.0,0.882284
correcting canon law (catholic church) links using [[wikipedia:autowikibrowser|awb]],0.0,0.0,0.849827,0.0
disambiguation link to [[canon]],0.0,0.0,0.0,0.920855
because theres no reason to single out laodicea. ive provided a link to [[biblical canon]] for the full story and the many different canon lists.,0.0,0.0,0.0,0.965157
 origins  canon,0.0,0.0,0.0,0.982476
canonical or not is a matter of [[canon law]] and decided by [[full communion|communion]] check other articles on religion.,0.0,0.0,0.0,0.827997
removing references to t-800 non-canon name,0.0,0.0,0.0,0.842108
 appearances  matthews does not die therefore the deleted scene should not be considered canon.,0.0,0.0,0.0,0.895415
 c. warrington<!-- please do not change the c. to cassius. there is no cassius in canon and thus it is not his first name. this is a fan-inspired first name. thanks fbv65edel--> ,0.0,0.0,0.0,0.0
 c. warrington<!-- please do not change the c. to cassius. there is no cassius in canon and thus it is not his first name. this is a fan-inspired first name. thanks fbv65edel--> ,0.0,0.0,0.0,0.566171
wright quote about infinitys canon status quoted a paraphrase not him. added citation and clarifying quote.,0.0,0.0,0.0,0.921915
wright quote about infinitys canon status quoted a paraphrase not him. added citation and clarifying quote.,0.0,0.0,0.0,0.0
no what youre doing is speculating that its not canon. the fact is it is canon unless the creators say otherwise.,0.0,0.0,0.0,0.931994
moved glitch city link to see also as it is a non-canon item,0.0,0.0,0.0,0.589295
the bloom canon pages link to each other internally need only link here to the first.,0.0,0.0,0.0,0.825947
the overwhelming number of christians i.e. catholics and orthodox accept tobit in the canon.,0.0,0.0,0.0,0.532616
reverted. story about their son in non-canon.,0.0,0.0,0.0,0.0
disambiguation link to [[canon]],0.0,0.0,0.0,0.920855
removed speculation - nothing in canon about mass replacing the galaxy class etc. + other cleanup,0.0,0.0,0.0,0.0
 arc 4: bount (non-canon)  canonicity is at the judgment of the reader unless it directly contradicts the original,0.0,0.0,0.0,0.8766
disambiguation link to [[canon]],0.0,0.0,0.0,0.920855
 film canon from collective polls  correct typo,0.0,0.0,0.751512,0.0
correct name of great canon,0.0,0.0,0.0,0.0
correct name of great canon,0.0,0.0,0.849827,0.0
 d7 class  fixed grammar. linkified [[canon(fiction)|canon]].,0.0,0.0,0.0,0.932961
 influences canon and legacy ,0.0,0.0,0.0,0.920855
repairing link to disambiguation page (canon) using [[wp:pop|popups]]; [[wikipedia:disambiguation pages with links|you can help!]],0.0,0.0,0.0,0.820081
 known death eaters  removed attempted to murder harry at the end of cos this was movie canon not book.,0.0,0.613025,0.0,0.0
 known death eaters  removed attempted to murder harry at the end of cos this was movie canon not book.,0.0,0.0,0.0,0.0
 new formalist canon  add link to 1996 in poetry,0.0,0.0,0.0,0.0
 new formalist canon  add link to 1996 in poetry,0.0,0.0,0.0,0.724236
 alternative canon law charts ,0.0,0.0,0.0,0.762356
 alternative canon law charts ,0.0,0.0,0.898327,0.0
 christianity  maybe canon/apocrypha is the only illusion needed,0.0,0.0,0.0,0.0
fix disambiguation link (canon),0.0,0.0,0.0,0.939594
correcting canon law (catholic church) links using [[wikipedia:autowikibrowser|awb]],0.0,0.0,0.0,0.882284
correcting canon law (catholic church) links using [[wikipedia:autowikibrowser|awb]],0.0,0.0,0.849827,0.0
 traits  needs rewrite; siggests knowledge of deleted scenes that would not be considered canon,0.0,0.0,0.0,0.801827
if its non-canon it doersnyt belong here. events created for commercials are non-canon,0.0,0.0,0.0,0.77494
 ncc-1701-f  delete reference to unlicensed non-canon work see talk page,0.0,0.0,0.0,0.579367
 family law  +canon law,0.0,0.0,0.97759,0.0
[[category:canon cameras]],0.0,0.0,0.0,0.955445
 supermans powers  since the all star imprint isnt canon it shouldnt be in the article except under an alternate reality/universe category.,0.0,0.0,0.0,0.870269
 supermans powers  since the all star imprint isnt canon it shouldnt be in the article except under an alternate reality/universe category.,0.0,0.0,0.735644,0.0
 the gospel of thomas and the canon of the new testament  marcion was the first canon he cant have lacked them the others added them,0.0,0.0,0.0,0.0
 trivia  its pretty clear the movies arent canon....,0.0,0.0,0.0,0.0
 trivia  its pretty clear the movies arent canon....,0.0,0.0,0.0,0.506763
can someone please add more names to the list of non canon?,0.0,0.0,0.0,0.0
 canon disney princesses ,0.0,0.0,0.0,0.0
 kennys deaths and series canon ,0.0,0.809337,0.0,0.0
removed tachyon canon: requires separate article referencing etc.,0.0,0.0,0.0,0.931038
added first name to infobox and intro. its in an official bond-related book authorized by ifp which makes it canon,0.0,0.0,0.0,0.0
disambiguation link to [[canon]],0.0,0.0,0.0,0.920855
this paragraph is not about an edition of the bible and should be moved. perhaps better in the article [[biblical canon]].,0.0,0.0,0.0,0.0
removed non-canon chapters see [[talk:list of space marine chapters#the cull]] for details and reasons,0.0,0.0,0.0,0.506763
 catholicism  protestants had already rejected the deuterocanonicals of the o.t. before the council of trent. in fact trent reconfirmed the canon because of that rejection by the protestants,0.0,0.627409,0.0,0.0
 catholicism  protestants had already rejected the deuterocanonicals of the o.t. before the council of trent. in fact trent reconfirmed the canon because of that rejection by the protestants,0.0,0.0,0.0,0.83535
 canon law regarding freemasonry (1917-1983)  fixed spelling,0.0,0.0,0.0,0.838593
 canon law regarding freemasonry (1917-1983)  fixed spelling,0.0,0.0,0.751512,0.0
 suspension and reinstatement of fr andrey  canon law not canon of the mass,0.0,0.0,0.0,0.642915
 [[dragonball gt]] (sometimes considered non-canon) ,0.0,0.0,0.0,0.0
 [[dragonball gt]] (sometimes considered non-canon) ,0.0,0.0,0.0,0.882284
disambiguation link to [[canon]],0.0,0.0,0.0,0.920855
doesnt eu material generally count as canon?,0.0,0.0,0.0,0.801827
doesnt eu material generally count as canon?,0.0,0.0,0.0,0.0
changed biblical canon to scriptural canon: latter-day saints dont consider the other books in their canon to be part of the bible. they are each considered separate books.,0.0,0.0,0.0,0.774302
 canon disney princesses ,0.0,0.0,0.0,0.0
fixed category for indexing; added exposure modes; added link to canon s3,0.0,0.0,0.0,0.859009
reinstated canon subhead; reverted back to present tense as paramount has not made any official announcement changing the shows status. see talk page.,0.0,0.0,0.0,0.0
reinstated canon subhead; reverted back to present tense as paramount has not made any official announcement changing the shows status. see talk page.,0.0,0.0,0.0,0.799532
 mensuration and tempo canons  add prolation canon term and link,0.0,0.0,0.0,0.687768
added wiki link to biblical canon article.,0.0,0.0,0.0,0.838593
short back focus canon efs 35mm dslr,0.0,0.0,0.0,0.801827
 overview  link to canon,0.0,0.0,0.0,0.920855
composition of the canon,0.0,0.0,0.0,0.920855
 canon law  fixed a typo,0.0,0.0,0.849827,0.0
slightly reoganized based on: 1. pali canon; 2. post-canonical texts. (prior arrangement inexplicably left vimuttimagga out of pali sources section).,0.0,0.0,0.0,0.596122
slightly reoganized based on: 1. pali canon; 2. post-canonical texts. (prior arrangement inexplicably left vimuttimagga out of pali sources section).,0.0,0.0,0.0,0.0
 non-trinitarians  lets just stick to canon and the reference,0.0,0.0,0.0,0.0
 non-trinitarians  lets just stick to canon and the reference,0.0,0.0,0.0,0.724236
unconfirmed in canon.,0.0,0.0,0.0,0.0
 people in his life  the only thing the canon reveals about lestrades first name is that it begins with g,0.0,0.0,0.0,0.0
the term enhanced deterrence explorer was invented by a fan and has no basis in canon,0.0,0.0,0.0,0.87913
i do not see a bonus television special as filler. filler is not defined as not strictly canon. i rephrased the sentence reducing it to its core element.,0.0,0.0,0.0,0.0
i do not see a bonus television special as filler. filler is not defined as not strictly canon. i rephrased the sentence reducing it to its core element.,0.0,0.0,0.0,0.774302
added hatnote in case of confusion with [[canon]],0.0,0.0,0.0,0.895415
added hatnote in case of confusion with [[canon]],0.0,0.0,0.0,0.0
disambiguation link to [[canon]],0.0,0.0,0.0,0.920855
add reference to canon powershot g6 camera,0.0,0.0,0.0,0.801827
 see also  add [[canon law]],0.0,0.0,0.849827,0.0
 grand theft auto canon ,0.0,0.0,0.0,0.0
 differences between media  retitled section to match content. removed unsourced attempt to argue canon issues. reduced confusing verbosity.,0.0,0.0,0.0,0.883404
 differences between media  retitled section to match content. removed unsourced attempt to argue canon issues. reduced confusing verbosity.,0.0,0.0,0.0,0.0
 harry potter and the deathly hallows  bellatrix only used avada kedavra on sirius in the movie not the book so its not canon. (im not trying to be a jerk! :)),0.0,0.0,0.0,0.0
 unnecessary; any canon information about anakin solo is approved by george lucas ,0.0,0.0,0.0,0.620279
 unnecessary; any canon information about anakin solo is approved by george lucas ,0.0,0.0,0.0,0.0
 the concept of canon  wikifying,0.0,0.0,0.618451,0.0
rv. paramount considers yesteryear non-canon despite fontanas involvement. ste is also non-canon. elements were canonized by ent but not the spock storyline,0.0,0.0,0.0,0.829888
 powers and abilities  yeah but earth-811 is still an alternate reality. you said yourself its a possible future. other than alternate versions the article should have strictly canon info.,0.0,0.0,0.0,0.0
actually doax is not canon. she wins doa3 to beat genra she winning thew story makes sense.,0.0,0.0,0.0,0.0
